ID      SECTION-NUMBER  SECTION-LENGTH  BRANCH-ORDER    X       Y       Z       HEAD-DIAMETER   NECK-DIAMETER   MAX-DTS TYPE    AUTO    XYPLANE-ANGLE   SWC-NODE-ID     SWC-NODE-OFFSET ATTACH-X        ATTACH-Y        ATTACH-Z        SOMA-DISTANCE
2943    5       107.241753      N/A     160.698944      344.673004      89.551582       0.263039        N/A     0.648981        stubby  yes     84.961689       134     0.769167        160.690781      344.595795      90.432228       104.848549
2944    21      66.287926       N/A     237.684296      317.886292      65.95105        0.0203  N/A     0.720693        thin    yes     62.308  1106    0.644398        238.550003      318.549377      68.028801       78.673035
2945    37      108.873238      N/A     189.954971      45.543842       25.44319        0.607439        0.0203  0.646108        mushroom        yes     17.115132       2636    0.488745        190.399445      45.469582       25.581953       418.195465
2946    7       74.140694       N/A     178.527161      310.297455      91.889603       0.428128        N/A     0.671041        stubby  yes     -84.857948      258     0.366273        178.355865      310.199615      89.697433       103.637192
2947    36      37.364895       N/A     246.243195      107.834488      20.60421        0.327723        N/A     0.652115        stubby  yes     -13.798312      2374    0       245.623001      107.681 20.4473 328.662964
2948    18      183.232361      N/A     30.524483       371.613556      74.84404        0.64942 N/A     0.69471 stubby  yes     -44.648572      773     0.241427        30.430593       371.145691      74.372665       222.968765
2949    23      60.74968        N/A     239.541504      284.506531      82.704964       0.473485        N/A     0.639232        stubby  yes     -47.933066      1143    0       239.010025      284.495361      82.115952       127.671158
2950    21      66.287926       N/A     242.179001      305.109009      71.716393       0.203   0.0203  0.62494 thin    yes     -74.003753      1108    0.205007        241.4561        304.962036      69.143127       92.40287
2951    7       74.140694       N/A     178.029358      285.235657      90.367935       0.410702        N/A     0.698978        stubby  yes     64.773985       278     0.63156 177.305725      285.359009      91.926079       128.756058
2952    23      60.74968        N/A     228.020737      277.146759      86.747765       0.203   N/A     0.719018        stubby  yes     45.582001       1170    0.817259        228.621536      277.045532      87.369537       144.045288
2953    52      186.517899      N/A     326.612518      409.11377       84.930183       0.280198        N/A     0.709729        stubby  yes     45.835414       4396    0.872627        327.172791      409.2146        85.516304       173.050629
2954    4       21.28657        N/A     189.426468      343.923889      84.787354       0.203   N/A     0.565302        thin    yes     83.961544       75      0.444253        189.495239      343.755768      86.504486       67.021629
2955    37      108.873238      N/A     189.488785      36.143688       24.231335       0.451313        N/A     0.701372        stubby  yes     44.986217       2648    0.432894        188.992767      36.327156       24.759941       428.309418
2956    23      60.74968        N/A     240.99791       284.681122      79.80999        0.523594        0.0203  0.725939        mushroom        yes     2.258801        1139    0.533973        241.686996      285.421997      79.849899       124.551567
2957    43      41.140816       N/A     302.256531      117.996056      91.953445       0.391018        N/A     0.72389 stubby  yes     26.884003       3260    0.519605        302.326294      119.021622      92.474586       343.473175
2958    21      66.287926       N/A     241.762268      303.881561      71.950333       0.360917        N/A     0.620849        stubby  yes     -77.837718      1109    0.402486        241.690521      303.295563      69.211014       93.722969
2959    5       107.241753      N/A     119.996094      339.01001       90.393097       0.244825        N/A     0.64135 stubby  yes     -75.898538      199     0       119.792847      338.933868      89.529114       149.602249
2960    32      139.990448      N/A     398.344177      113.974968      89.868469       0.203   N/A     0.660604        stubby  yes     -81.91614       2074    0.735722        398.391022      114.06665       89.143593       373.644836
2961    48      21.461195       N/A     245.380936      350.893524      68.011795       0.524689        N/A     0.72318 stubby  yes     -75.959417      3956    0.934094        245.438004      351.241486      66.601807       58.65387
2962    28      106.89389       N/A     291.443115      228.554031      73.064377       0.348584        N/A     0.712177        stubby  yes     -79.394642      1428    0.371763        291.539337      228.250412      71.363358       193.422729
2963    43      41.140816       N/A     313.779297      122.121147      64.805313       0.42797 N/A     0.684397        stubby  yes     33.962756       3222    0       314.507111      122.503075      65.35894        309.497528
2964    7       74.140694       N/A     176.529327      295.996246      89.18322        0.541843        N/A     0.691784        stubby  yes     46.978378       270     0       177.774002      295.631012      90.573196       118.411087
2965    46      74.818398       N/A     270.839722      53.544533       26.043457       0.381439        N/A     0.611148        stubby  yes     66.619789       3708    0       271.019958      53.282974       26.778187       392.292633
2966    20      26.693497       N/A     220.095871      375.182983      63.983643       0.442028        N/A     0.67955 stubby  yes     69.37797        1075    0.419252        219.488052      374.337646      66.750404       17.996973
